CompanyName,Name,City,E_Province,Latitude,Longitude,E_NAIC_Name,CO2_eq,E_Units,Symbol,Report_Year,E_DetailPageURL
Cenovus Energy Inc.,Elmworth Gas MWB 01-08-070-11W6,,Alberta,55.041499999999999,-119.630970000000005,Oil and gas extraction (except oil sands),69.069999999999993,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112699&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
City of Medicine Hat,City of Medicine Hat Landfill,Cypress County,Alberta,50.052439999999997,-110.614840000000001,Waste Treatment and Disposal,50.969999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111651&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
NorthRiver Midstream Inc.,Jedney I Gas Plant,Fort St. John,British Columbia,57.234540000000003,-122.220979999999997,Oil and gas extraction (except oil sands),58.609999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110552&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Peyto Exploration and Development Corporation,Petyo Oldman North 14-17-055-21W5,,Alberta,53.757579999999997,-117.085980000000006,Oil and gas extraction (except oil sands),71.549999999999997,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110811&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Centerra Gold Inc.,Mount Milligan Mine,Bulkley Nechako C,British Columbia,55.120460000000001,-124.003050000000002,Copper-Zinc Ore Mining,73.250000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112158&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
CGC Inc.,CGC Hagersville Plant,Hagersville,Ontario,43.012599999999999,-80.015600000000006,Gypsum Product Manufacturing,78.810000000000002,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110427&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
West Fraser Mills Ltd.,"Quesnel River Pulp, a division of West Fraser Mills Ltd.",Quesnel,British Columbia,53.005800000000001,-122.502600000000001,Mechanical Pulp Mills,60.909999999999997,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110575&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Regional District of Nanaimo,Nanaimo Regional Landfill,naimo,British Columbia,49.120199999999997,-123.897999999999996,Waste Treatment and Disposal,52.560000000000002,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111657&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Pembina Pipeline Corporation,Duvernay Kaybob Complex,M.d. of Greenview,Alberta,54.395750000000000,-116.944789999999998,Oil and gas extraction (except oil sands),52.060000000000002,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111941&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Cenovus Energy Inc.,Lloydminster Refinery,Lloydminster,Alberta,53.288119999999999,-110.019409999999993,Asphalt Paving Mixture and Block Manufacturing,89.379999999999995,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110475&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
AECO Gas Storage Partnership,Suffield Gas Storage Facility,Medicine Hat,Alberta,50.577199999999998,-111.178100000000001,Oil and gas extraction (except oil sands),50.759999999999998,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110417&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,Gold Creek 13-26-067-05 W6M,Grande Prairie,Alberta,53.834200000000003,-118.658400000000000,Oil and gas extraction (except oil sands),90.510000000000005,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110429&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
PETRONAS Energy Canada Ltd.,Town B-089-J/094-B-16 Gas Plant,Peace River,British Columbia,56.985419999999998,-122.234369999999998,Oil and gas extraction (except oil sands),63.070000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112499&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
ROXUL Inc.,ROXUL Inc.,Milton,Ontario,43.533200000000001,-79.887400000000000,All Other Non-Metallic Mineral Product Manufacturing,64.590000000000003,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110697&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tourmaline Oil Corp,Musreau Gas Plant (08-13-062-06W6) - TOU,Grande Cache,Alberta,54.359699999999997,-118.756299999999996,Oil and gas extraction (except oil sands),75.049999999999997,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110798&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
NorthRiver Midstream Inc.,Jedney II Gas Plant,Fort St. John,British Columbia,57.173299999999998,-122.174999999999997,Oil and gas extraction (except oil sands),50.539999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110553&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tourmaline Oil Corp,Columbia Gas Plant (15-36-044-15W5) - TOU,Calgary,Alberta,52.841540000000002,-116.041489999999996,Oil and gas extraction (except oil sands),65.900000000000006,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111516&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Strathcona Resources Ltd.,Plover SAGD 06-22,,Saskatchewan,52.017820000000000,-109.636560000000003,Oil and gas extraction (except oil sands),69.349999999999994,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111460&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
ARC RESOURCES LTD.,Kakwa 10-23-067-05W6,Grande Prairie,Alberta,54.810589999999998,-118.636769999999999,Oil and gas extraction (except oil sands),53.369999999999997,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112160&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Taqa North Ltd.,East Crossfield Gas Plant 9-14-28-1W5,Crossfield,Alberta,51.400100000000002,-114.034300000000002,Oil and gas extraction (except oil sands),61.299999999999997,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110096&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tourmaline Oil Corp,Aitken Creek Sour Gas Plant (c-038-C/94-H-04) - TOU,,British Columbia,57.031250000000000,-121.846869999999996,Oil and gas extraction (except oil sands),98.239999999999995,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111493&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Fortress Cellulose Spécialisée,Usine de Thurso,Thurso,Quebec,45.598500000000001,-75.256200000000007,Chemical Pulp Mills,50.590000000000003,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110217&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Corporation of the City of Guelph,Eastview Landfill,Guelph,Ontario,43.574199999999998,-80.232299999999995,Waste Treatment and Disposal,85.359999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110358&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tourmaline Oil Corp,Spirit River Gas Plant (03-10-077-07W6) - TOU,Grand Prairie,Alberta,53.652270000000001,-118.999219999999994,Oil and gas extraction (except oil sands),76.819999999999993,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111461&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
GFL Environmental Inc.,Centre technologique AES,Chicoutimi,Quebec,48.365530000000000,-71.093469999999996,Waste Treatment and Disposal,60.189999999999998,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110757&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
"Ford Motor Company of Canada, Limited",Ford Oakville Assembly Complex,Oakville,Ontario,43.484000000000002,-79.669200000000004,Automobile and Light-Duty Motor Vehicle Manufacturing,68.640000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110467&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
City of Toronto,Brock West Landfill,Pickering,Ontario,43.868499999999997,-79.100539999999995,Waste Treatment and Disposal,54.299999999999997,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110032&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Atlantic Packaging Products Ltd.,Whitby,Whitby,Ontario,43.860599999999998,-78.901700000000005,Paper (except Newsprint) Mills,75.430000000000007,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111719&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
City of Chilliwack,Bailey Sanitary Landfill,Chilliwack,British Columbia,49.109909999999999,-121.926969999999997,Waste Treatment and Disposal,57.689999999999998,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112536&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Peyto Exploration and Development Corporation,Peyto Oldman 11-17-055-21W5,,Alberta,53.754950000000001,-117.090940000000003,Oil and gas extraction (except oil sands),99.329999999999998,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110531&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
NuVista Energy Ltd.,Pipestone South Gas Battery 14-17,Calgary,Alberta,55.066969999999998,-119.186260000000004,Oil and gas extraction (except oil sands),52.200000000000003,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112339&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tourmaline Oil Corp,Wroe 08-12-057-25W5 Compressor,Wroe,Alberta,53.914400000000001,-117.573700000000002,Oil and gas extraction (except oil sands),51.829999999999998,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110963&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,Senlac Thermal Oil Battery,Unity,Saskatchewan,52.433000000000000,-109.597600000000000,Oil and gas extraction (except oil sands),59.689999999999998,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110549&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
102078290 Saskatchewan Ltd.,102078290 Saskatchewan Ltd.,Belle Plaine,Saskatchewan,50.442129999999999,-105.222239999999999,Other Basic Organic Chemical Manufacturing,67.090000000000003,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110562&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Prairie Mines & Royalty ULC,Coal Valley Mine,Edson,Alberta,53.089199999999998,-116.805899999999994,Bituminous Coal Mining,82.379999999999995,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110359&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
MINERAI DE FER QUÉBEC INC.,Mine du Lac Bloom,Fermont,Quebec,52.845559999999999,-67.299719999999994,Iron Ore Mining,92.879999999999995,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110722&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Kruger Wayagamack S.E.C.,Kruger Wayagamack,Trois Rivières,Quebec,46.358300000000000,-72.518500000000003,Paper (except Newsprint) Mills,61.780000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110169&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Baffinland Iron Mines,Milne Port Site,,Nunavut,71.884439999999998,-80.886110000000002,Iron Ore Mining,85.140000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110900&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Greenfield Global Inc.,Johnstown,Johnstown,Ontario,44.735300000000002,-75.484200000000001,Other Basic Organic Chemical Manufacturing,85.730000000000004,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110472&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Produits Kruger inc.,"Produits Kruger inc., usine de Gatineau",Gatineau,Quebec,45.427599999999998,-75.710200000000000,Paper (except Newsprint) Mills,51.630000000000003,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110488&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Repsol Oil & Gas Canada Inc.,PETROMET WILD RIVER 10-20 PLANT,,Alberta,53.855609999999999,-117.380070000000003,Oil and gas extraction (except oil sands),63.340000000000003,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110561&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada Inc. (Cambridge),Cambridge,Ontario,43.413069999999998,-80.373880000000000,Automobile and Light-Duty Motor Vehicle Manufacturing,91.060000000000002,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110564&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Pembina Pipeline Corporation,Younger NGL Extraction Plant,Taylor,British Columbia,56.146700000000003,-120.672240000000002,Oil and gas extraction (except oil sands),69.219999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111360&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,Stoddart 02-34 Sour Gas Plant,,British Columbia,56.582999999999998,-121.256000000000000,Oil and gas extraction (except oil sands),87.159999999999997,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110430&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Millar Western Forest Products Ltd.,Whitecourt Pulp Division,Whitecourt,Alberta,54.144399999999997,-115.691699999999997,Mechanical Pulp Mills,66.370000000000005,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110497&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Erikson National Energy Inc,Wildboy Sour Gas Plant D-075-A,Fort Nelson,British Columbia,59.564579999999999,-121.053120000000007,Oil and gas extraction (except oil sands),61.149999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110320&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Capital Regional District,Hartland Landfill,Victoria,British Columbia,48.536900000000003,-123.462840000000000,Waste Treatment and Disposal,70.129999999999995,kilotonnes of carbon dioxide equivalents (kt CO2 eq),3,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110433&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
